,OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice,Weight_Numeric
213,REC-892701,8042,Fruit & Seed Oatcakes,Nairn's,,"France,United Kingdom,United States,en:united-kingdom",2024-11-27,3.52,
214,REC-109243,7429,Milka oreo,Milka Oreo,25g,"France,Morocco,Maroc",2025-06-08,2.72,25.0
215,REC-222245,8897,Chocolate negro,"Carrefour BIO, Carrefour",100 g,"Belgium, France, French Polynesia, Italy, Spain, en:morocco",2025-03-28,9.67,100.0
216,REC-603051,7517,Cocoa Orange,Nakd,35g,Royaume-Uni,2025-08-06,16.7,35.0
217,REC-147698,13137,Savane,Brossard,310 g,France,2024-07-02,21.12,310.0
218,REC-909087,14717,Nutabella,Unknown,900g,Morocco,2024-07-25,18.46,900.0
219,REC-659364,13462,Absolute black dark chocolate,Montezuma's,90 g,"España,Reino Unido",2025-03-30,7.04,90.0
220,REC-431149,8527,eyoo,Excelo,,"France, en:morocco",2025-05-05,19.74,
221,REC-194215,6870,Flash Wondermint Gum,Flash,5 pieces / 12g,"France, en:morocco",2024-07-23,17.85,5.0
222,REC-801190,13662,Biscuits Mega Duo imp,Gullón,500g,"Francia,Marruecos,España,fr:Francia",2025-12-15,7.25,500.0
223,REC-531273,9147,cooky,be,100g,Morocco,2024-12-22,10.84,100.0
224,REC-426965,14311,Dark Chocolate Chip Oat Biscuits,Nairn's,200 g,"France, New Zealand, United Kingdom, en:ireland",2024-06-21,1.2,200.0
225,REC-412341,14101,180G LT NOISETTE COTE D OR,Côte d'Or,180g,"Algeria, France, Luxembourg, en:morocco",2025-02-23,10.13,180.0
226,REC-842128,14185,Dark Chocolate,TESCO finest,100g,en:united-kingdom,2025-05-06,12.39,100.0
227,REC-513271,10123,Merci Finest Selection Assorted Chocolates,Storck,250unknown,"Austria,Belgium,Bulgaria,France,Germany,Hungary,Morocco,Netherlands,North Macedonia,Poland,Romania,Sweden,Switzerland,United Kingdom",2024-06-15,13.74,250.0
228,REC-901924,5988,LOTUS BISCOFF Speculoos Original - 250g (2x125g),"Lotus Bakeries, Lotus",250 g,"Belgium, France, en:morocco",2025-10-22,6.98,250.0
229,REC-738096,8362,Noir 70% Intense,Unknown,100 g,"Belgique,France,Italie,Maroc",2025-02-21,23.87,100.0
230,REC-554502,11920,Biscuits Germe de Blé et Pépites de Chocolat,"Lidl,Sondey","200 g, 4 pochons de 5 biscuits",France,2024-03-16,4.49,200.0
231,REC-415207,14283,Milka wholenut,Milka,,"France,Maroc",2025-04-14,2.02,
232,REC-932547,13331,nakd peanut butter protein bar,Nakd,3 x 45g,"France, United Kingdom, en:belgium",2024-05-02,16.1,3.0
233,REC-225200,13078,Fine & Gourmande Noir 70%,"Fine gourmande,Poulain",100 g,"France,Maroc",2025-08-05,17.64,100.0
234,REC-700756,6550,Barre céréales Protéines peanut& chocolat🍫,Nature Valley,160 g,"Bélgica,Francia,España,Reino Unido",2025-05-22,3.22,160.0
235,REC-104753,5467,Nature Valley Crunchy Oats & Honey,Nature Valley,,"Francia,Grecia,Irlanda,España,Reino Unido",2025-01-01,13.98,
236,REC-563677,10401,B'ono Wafer,Excelo,ja,en:Morocco,2024-02-18,22.57,
237,REC-215776,13213,Cracotte Chocolat,"LU,Mondelez",200 g,"Belgique,France,La Réunion,Suisse",2025-09-15,8.73,200.0
239,REC-636347,13593,Tentation aiguebelle,Aiguebelle,,Morocco,2024-11-16,14.26,
240,REC-411150,6118,Nut & fruit mix classic,"Alesto, Lidl",200g,"Bulgarie,Croatie,France,Allemagne,Pologne,Roumanie,Serbie,Espagne",2025-04-13,3.62,200.0
241,REC-740006,14976,Baiocchi nocciola 260g,"Barilla, Mulino Bianco - Barilla - Barilla G. e R. Fratelli - Società per Azioni - Via Mantova, 166, 43122 Parma - Italy",260 g,"France,Germany,Italy,Spain,Switzerland",2026-01-18,1.02,260.0
242,REC-786767,11518,Table Water,Carr's,125g,"France,Irlande,Royaume-Uni",2025-03-02,4.99,125.0
243,REC-546635,8778,Biscoff,Unknown,250g,"Armenien,Irland,Neuseeland,Spanien,Vereinigtes Königreich",2025-09-16,11.99,250.0
244,REC-140146,5570,B-ready 6 pièces,Ferrero,132 g,"Bélgica,Francia,Alemania,Italia,Luxemburgo,Martinica,Mauricio,Marruecos,Nueva Caledonia,Reunión,España,Suiza,República de China,Tailandia,Reino Unido",2025-01-10,10.97,132.0
245,REC-594620,8463,Cheese & Onion Flavour Potato Crisps,Walkers,25 g,United Kingdom,2025-05-19,7.05,25.0
246,REC-116922,7404,Pim's Sinaasappel,LU,150 g e  [12 biscuits],"Belgique,France,Pays-Bas,Espagne,Suisse",2025-05-03,17.63,150.0
247,REC-307325,5909,Dark Chocolate Nuts & Sea Salt Bars,KIND,3 x 30g = 90g,en:gb,2025-07-27,19.81,3.0
248,REC-147375,13240,Noir intense dessert 70%,Lindt,200 g,"France,Maroc,Royaume-Uni",2026-01-27,5.7,200.0
249,REC-255248,6169,Biscuits Soja Figue,Gerblé,270 g,"Belgique,France,Maroc,La Réunion,Suisse",2024-10-30,5.23,270.0
250,REC-477166,11681,CREAM CRACKERS,Tesco,300 g,"France, Ireland, en:united-kingdom",2024-09-01,15.59,300.0
251,REC-984645,13750,Le petit Gerblé nature,gerblé,200g,en:fr,2024-11-20,11.76,200.0
252,REC-637099,10108,Bastogne,"LU, Mondelez",260 g ℮,"France,en:belgium,en:reunion, en:new-caledonia, en:french-polynesia",2024-04-02,24.22,260.0
253,REC-872243,7122,90G FERRERO ROCHER TABLETTE LT,Ferrero Rocher,90g,"Belgium,Bulgaria,France,Germany,Morocco,Romania,United Kingdom,Italy",2025-05-18,20.01,90.0
254,REC-256797,10421,"Chocolate Bar, snickers","SNICKERS, Mars",,"Bulgaria,República Checa,Francia,Alemania,Marruecos,Polonia,España",2025-04-17,18.94,
257,REC-163360,12757,Twix Twin,Mars Wrigley,50g,"Belgium, Bulgaria, France, Germany, Hungary, Italy, Morocco, Romania, United Kingdom, en:saudi-arabia",2024-08-28,2.23,50.0
259,REC-919628,7157,Cookie Chocolat saveur noisette Sans sucres,Gerblé,130 gr,France,2024-11-07,16.9,130.0
261,REC-653547,11328,NAPOLITAIN,Aiguebelle,4 grs,Morocco,2024-06-07,2.74,4.0
262,REC-124019,10597,Biscuit chocolat saveur amande,Gerblé,200 g,"Francia,Reunión",2024-08-31,12.36,200.0
263,REC-234442,14276,sablé sésame saveur vanille  - Gerblé sans sucres,Gerblé,132g,France,2025-08-21,4.09,132.0
264,REC-224813,11208,"Gerblé - Sablés sans sucres saveur citron et Yuzu, 132g (4.7oz)",Unknown,"132 g, 3 sachets de 4 biscuits","Belgique,France,Suisse",2024-11-17,23.59,132.0
265,REC-886778,8143,Ferrero Rocher x 16,Ferrero,200g,"Dänemark,Frankreich,Deutschland,Marokko,Schweiz",2024-09-12,13.75,200.0
266,REC-222243,8407,Fakiat Barbeque,leader food,18g,"France,Morocco",2025-09-15,5.96,18.0
268,REC-565596,12121,Sea Salt & Balsamic Vinegar Crisps,Kettle,130g,"Ireland, en:united-kingdom",2024-03-27,4.56,130.0
269,REC-468646,11217,Excellence Noir Orange Intense,Lindt,100 g,"Canada,France",2025-08-19,22.06,100.0
270,REC-706461,6671,Crousti'Son Miel 🍯🐝Sésame,Gerblé,200 g,"en:france, en:La Réunion, en:Switzerland",2025-03-29,21.38,200.0
273,REC-541786,12292,Kinder Délice 10-pack,"Kinder,Ferrero",390g,"France,Germany,Italy,Morocco",2026-02-04,18.76,390.0
274,REC-705116,8552,Fourrés chocolat lait noisettes,Bjorg,,France,2026-01-15,3.34,
275,REC-618179,7791,Tartines craquantes au sarrasin,Unknown,,"Belgique,France,Espagne,Suisse",2024-09-15,15.46,
276,REC-805713,7030,Hohos,Unknown,,en:ma,2026-01-04,10.24,
277,REC-787344,8824,Lemon Blueberry Oat Boosts,graze,4 x 30g,en:gb,2025-08-19,6.98,4.0
278,REC-452636,5813,Bimo,Merendina,36 g,Morocco,2025-03-02,12.78,36.0
279,REC-388435,6058,Oreo original,Mondelez,,en:Morocco,2024-07-23,16.2,
280,REC-410200,11324,Malt Loaf,Soreen,,"France,United Kingdom",2025-04-06,18.84,
281,REC-431929,10622,kinder chocolate,Kinder,50g,"Algérie,Australie,Brésil,France,Allemagne,Hong Kong,Hongrie,Italie,Lituanie,Maroc,Portugal,Roumanie,Espagne,Suisse",2024-05-25,14.96,50.0
282,REC-595599,14494,Whole Nut Milk Chocolate,Fin Carré,,"Bulgaria,France,Germany,Ireland,United Kingdom",2025-05-22,17.98,
283,REC-420462,11667,Cuor di Cereale,Galletas Gullon,300 g,"Bulgaria, France, Italy, Morocco, en:romania",2025-01-03,12.52,300.0
284,REC-276469,9429,Milk Chocolate,Tony's Chocolonely,180g,"United Kingdom,en:united-kingdom",2024-09-26,1.92,180.0
286,REC-278242,14213,Sablé Nature sans sucres,Gerblé,132g,"France,Suisse,États-Unis",2025-02-28,20.37,132.0
287,REC-304978,5948,Break Chocolate Fingers,"Break,Tiffany",31 g,"Lebanon, en:morocco",2024-11-29,15.29,31.0
288,REC-938382,10480,Gifflar Cannelle,"Pågen,Gifflar",260 g,"Francia,Alemania,Italia,Países Bajos,España,Reino Unido",2026-02-03,23.2,260.0
290,REC-668825,9445,Veg crisps,TYRRELL'S,125 gr,"France,Switzerland,UK",2025-10-29,10.65,125.0
291,REC-714142,7706,top cookies original,Excelo,32 g,Morocco,2024-06-04,3.0,32.0
292,REC-155683,14201,Tartines craquantes Froment,Maître Jean Pierre,250 gram,"België,Frankrijk,Duitsland",2025-12-07,16.14,250.0
293,REC-614633,11197,80% cacao noir,Carrefour,80 g,"France,Italie,Maroc,Espagne",2025-03-30,4.16,80.0
294,REC-810541,10650,Peanut Delight,nākd,4 x 35g,Royaume-Uni,2024-03-11,14.72,4.0
296,REC-891439,8216,Kinder Kinderini,Ferrero,250 g,"France,Allemagne,Italie,Suisse",2026-01-02,7.97,250.0
298,REC-828436,12339,Buscalios,Risi,35g,"Francia,España, en:morocco",2025-10-13,22.21,35.0
299,REC-231742,11533,Biscuits Tacos,Reda Food,,Maroc,2024-06-25,7.47,
300,REC-505283,11007,Dark chocolate 75%,Marks & Spencer,,en:gb,2025-10-30,3.88,
301,REC-405146,5025,PEANUTS ROASTED & SALTED,Alesto,250 g,"Belgique,Bulgarie,France,Hongrie,Espagne,Suède",2025-02-08,21.93,250.0
302,REC-419555,14119,Roudor,St Michel,150 g,France,2024-03-31,1.02,150.0
303,REC-885496,9271,Tartined Craquantes Châtaigne,"Jardin bio, Léa Nature",150 g,France,2025-02-10,5.7,150.0
305,REC-432435,12770,Crunchy,Be,34g,Maroc,2025-09-12,8.15,34.0
306,REC-503925,8359,Chips recette paysanne nature,Lays,155 g,France,2025-03-18,17.38,155.0
307,REC-109081,9704,Ready Salted Crisps,Walkers,,United Kingdom,2026-01-11,2.11,
308,REC-801714,12355,Fine milled oatcakes,Nairn's,4 pouches of 8 oatcakes (250 g),United Kingdom,2024-08-29,9.84,4.0
309,REC-789642,14617,Prince Multicéréales Goût Chocolat Au Blé Complet,Unknown,293 g ℮ (15 biscuits),"France,Réunion",2025-09-24,7.03,293.0
310,REC-501122,8459,Nutella biscuits fergulf,"Ferrero, Nutella",166 g,"France, Italy, Morocco, United Kingdom, en:germany",2025-10-28,2.76,166.0
311,REC-425316,8036,Pringles Paprika,Unknown,40g,"Franța,Germania,Maroc",2025-09-25,20.8,40.0
312,REC-673861,8907,Chocolate For Change Single Origin 85% Cocoa Dark Chocolate,Coop,100 g,United Kingdom,2024-04-26,4.85,100.0
313,REC-923949,14607,80% Dark Chocolate,Sainsbury's,,en:gb,2025-04-14,2.71,
314,REC-975360,8850,Pain au lait bio x12 420g,la boulangère,420 g,France,2026-01-26,5.26,420.0
315,REC-171363,11285,Hohos,Unknown,,en:ma,2024-09-26,23.3,
316,REC-610460,8398,Protein Salted Caramel Nut,Unknown,40g,"France, Germany, United Kingdom, Frankreich, en:belgium",2024-11-08,7.75,40.0
317,REC-403782,7698,LU - Grany pommes,LU,125 g (x6),France,2026-01-24,24.67,125.0
318,REC-777889,11571,Pim's - Framboise,Lu,150 g,"Belgique,France,Maroc,Espagne,Suisse",2024-12-31,5.69,150.0
320,REC-327239,13402,Paahdettu maapähkinä,Alesto,200 g,"France,Spain,Finland",2024-06-30,3.51,200.0
321,REC-326397,9991,Chocolat noir 80% Équateur intense et floral,Ethiquable,100 g,"France,Espagne,Suisse",2025-10-27,16.41,100.0
322,REC-690278,14683,Chocolate negro 85% cacao,Hacendado,100.g.,España,2024-12-07,3.83,100.0
323,REC-102120,7648,Milk Chocolate,Fin Carré,100g,"Bulgaria,Finland,France,Germany,Hungary,Poland,Romania,Slovenia,Spain,Estonia",2024-09-16,6.92,100.0
324,REC-688832,10581,Dunkle Schokolade mit ganzen Haselnüssen,"fin Carré, Lidl fin Carré",100g,"Belgium,France,Germany,Netherlands,Poland,Spain,Switzerland",2025-05-31,22.64,100.0
325,REC-291490,12382,Biscuits fourrés aux framboises,Unknown,175 g,"France,Morocco,Switzerland",2025-12-15,19.27,175.0
326,REC-740623,7606,M&M's peanut,Mars Wrigley,330 g,"Belgium,France,Germany,Italy,Switzerland",2025-03-31,21.82,330.0
328,REC-247388,9226,Oregano Crostini Italian Bread Bites,Crosta & Mollica,150g,"France, en:united-kingdom",2024-09-14,16.31,150.0
329,REC-118961,6135,Oat Biscuits,Unknown,200 g,"New Zealand, United States, en:united-kingdom",2024-12-30,3.01,200.0
330,REC-348747,6106,Excellence À la Pointe de Fleur de Sel Noir,Lindt,100 g,"Bélgica,Dinamarca,Francia,Alemania,Italia,Países Bajos,Portugal,España,Suiza,Reino Unido",2025-04-20,12.48,100.0
331,REC-451588,6932,Moelleux chocolat noix,Unknown,138 g,"France,La Réunion",2024-02-22,9.18,138.0
332,REC-674481,8863,Berry Delight,Nakd,,United Kingdom,2025-01-03,12.51,
333,REC-933861,6676,Ovomaltine crunchy,Ovo maltine,360g,"Belgium,France,Switzerland",2024-10-16,12.83,360.0
335,REC-447978,8413,Crunchy Cereal Bars made with whole grain rolled oats and honey,Nature Valley,420 g,"France, United Kingdom, en:ireland",2025-12-10,9.55,420.0
336,REC-167533,14678,Sweeties Mini,aiguebelle,,Morocco,2025-11-04,16.49,
337,REC-783284,10364,Cookies chocolate Chip,Sondey,225g,"Francia,Alemania,España,Suiza,en:England",2025-02-12,2.55,225.0
339,REC-159182,10578,"Love, Corn (Sea Salt)",Unknown,115g,en:gb,2024-07-15,20.17,115.0
341,REC-312884,6758,Digestive 0%,Hacendado,400g,España,2025-09-04,9.92,400.0
343,REC-417952,12417,Genova - Double Creme,Unknown,38g,Morocco,2025-05-09,4.13,38.0
344,REC-867395,10685,Madagascar Dark Chocolate tummasuklaa,Preferred Selection,100 g,"Czech Republic,Germany,Ireland",2024-07-03,9.37,100.0
345,REC-597548,12785,Mini BN Chocolat,BN,175g (5x35g),"Belgique,France,Maroc,La Réunion,Suisse",2025-04-24,12.69,175.0
346,REC-154012,12482,Biscuit fondant choco 🍫noir (sans sucres ajoutés),Gerblé,126 g,Francia,2025-06-23,11.73,126.0
347,REC-245493,8880,4 Baguettes viennoises 340g,La Boulangère,340 g,France,2024-07-04,7.65,340.0
348,REC-550722,5410,Véritable Petit écolier Pocket Chocolat au Lait,LU,250g (10 x 25g),"France,Suisse",2025-12-15,15.04,250.0
349,REC-405850,13531,SHORTBREAD FINGERS,PATERSON'S,"20 units, 300gr total","Spain, en:united-kingdom",2025-11-29,11.55,20.0
351,REC-758625,11017,cioccolato fondente,fin carre,200 g,Italy,2024-10-28,5.48,200.0
352,REC-633365,5484,Chips sel de mer et poivre noir,Tyrrell’s,150g,"France,Allemagne,Royaume-Uni",2025-06-04,15.97,150.0
353,REC-613708,9966,NESTLÉ DESSERT Noir 205g,Unknown,205 g,France,2024-12-15,3.54,205.0
354,REC-793167,6407,Corn Thins Original,Real Foods,150g,"Australia,France,New Zealand,United Kingdom",2025-07-21,2.0,150.0
355,REC-914211,14067,Marmite Crunch,graze,100 g,"France,United Kingdom",2024-07-27,22.51,100.0
356,REC-815843,9336,Chipotle & lime,Manomasa,,en:gb,2024-11-15,3.67,
357,REC-508584,11539,HIGH FIBRE CREAM CRACKERS,"Jacob's, Jacobs",,"Royaume-Uni, en:france",2024-10-25,12.73,
358,REC-236097,12806,The Original Cracker,Ritz Bakery,200 g,"United Kingdom, United States",2025-12-22,16.67,200.0
361,REC-787632,11920,BARBECUE LENTIL CHIPS,PROPER,85 gram,"United Kingdom,Netherlands",2024-11-23,4.69,85.0
362,REC-473925,7936,"LU - Grany Chocolate 5 Cereals Bar x6, 125g (4.5oz)",Lu,125 g,"France,Guadeloupe",2025-06-16,14.74,125.0
363,REC-477514,11188,Kinder Riegel Einzelpackung,"Ferrero group,Kinder",100 gram,"Belgium,Bulgaria,France,Germany,Morocco,Poland,Spain,Switzerland",2025-05-08,6.36,100.0
364,REC-105082,6224,Melloeux Fruit Rouges,Unknown,,"Belgique,France,Portugal,La Réunion,Suisse",2024-12-16,5.46,
365,REC-528664,10267,Just Snax Tortilla Chips,Sainsbury's basics,200 g,United Kingdom,2026-01-26,11.85,200.0
366,REC-887059,7787,"Hazelnut, Pecan & Maple Oat Bars",deliciously ella,3 x 50g,United Kingdom,2024-08-23,10.4,3.0
367,REC-756881,6573,"Bonne Maman - Quatre Quarts, 500g (17.6oz)",Bonne Maman,500 g e,Francia,2024-06-14,5.56,500.0
368,REC-436222,12499,Chips saveur Sel & Vinaigre,Unknown,125 g,"Croatie,France",2025-08-07,19.51,125.0
369,REC-910883,10674,Mignonnette noir de noir,"Côte d'or,Kraft Foods,Mondelez International",,"Belgium,China,France",2025-03-25,14.93,
370,REC-594096,13112,La Paille d'Or aux framboises,"Lu, Mondelez International",170 g,"France,Suisse, en:belgium",2024-03-09,22.58,170.0
372,REC-162742,12477,Musli Oat biscuits (Blueberry),Emco,"Weigh 60g, 6 pieces inside","France, en:morocco",2024-11-07,17.9,60.0
373,REC-404794,8005,Lightly Salted Potato chips,Kettle,25g,en:gb,2025-06-21,4.21,25.0
375,REC-709714,9026,Curly cacahuète l'original,Unknown,160 g,"Canada,France",2025-08-21,4.98,160.0
376,REC-142011,11614,Salt and Vinegar Flavour Potato Crisps,Walkers,25 g,United Kingdom,2026-01-15,17.12,25.0
377,REC-224018,7160,Belvita original  - Biscuits petit déjeuner miel & pépites de chocolat,"Belvita, Lu, Mondelez",,"France,La Réunion,Suisse",2024-05-30,13.35,
378,REC-450859,14600,Chocolat noir Bio 70%,"Côte d'Or,Mondelez International",90 g,"Belgium,France,Réunion",2025-05-14,10.2,90.0
379,REC-899654,7650,Chips sea salt & cider vinegar,Tyrrels,150g,"France, en:united-kingdom",2024-12-01,19.93,150.0
380,REC-637476,10477,Ready Salted Crisps,Tesco Finest,150g,"United Kingdom,Czech Republic",2024-07-06,16.99,150.0
381,REC-940651,10035,All butter shortbread fingers,Tesco,210g,en:gb,2024-12-02,10.44,210.0
383,REC-164799,13400,The Original Speculoos,Lotus,,"Francia,Alemania,Marruecos,Polonia,España",2024-06-24,19.8,
384,REC-269908,12654,Dark chocolate,Moser Roth,25g,en:gb,2024-06-27,5.52,25.0
385,REC-904498,6405,Milk Single Origin Chocolate,Waitrose,100g,United Kingdom,2024-07-23,4.62,100.0
387,REC-704624,11348,Snack poppé T&H,Too GoodFrance,85 g,Frankrijk,2024-02-23,22.83,85.0
388,REC-117145,6566,crackerbread,RYVITA,200g - 5g cad,"France, United Kingdom, en:ireland",2025-06-17,8.07,200.0
389,REC-526147,6216,Chocolate negro 99% cacao,HACENDADO,,España,2025-10-02,16.56,
390,REC-528594,13701,Carres graines pepites de chocolat,"Lidl, Sondey",140 g,Frankrijk,2025-01-06,15.23,140.0
391,REC-559831,13836,Sucre Pure Via SpecialPatisserie,Unknown,,France,2024-04-03,4.82,
392,REC-646271,10486,Chips de lentilles saveur oignons caramélisés,Vico,85 g,France,2024-09-07,7.75,85.0
393,REC-323617,8422,Excellence Noir Caramel à la pointe de sel,Lindt,100 g,France,2025-07-22,3.72,100.0
394,REC-330558,11609,Kinder Pinguin,"Kinder, Ferrero",240g,"France,Allemagne,Italie,Roumanie",2025-06-17,22.65,240.0
395,REC-243290,5811,Gerblé cacao céréales,Gerblé,160 g,Francia,2025-01-07,17.72,160.0
396,REC-884233,14107,Crakes choc,excelo,,en:ma,2024-06-03,23.59,
398,REC-386153,8164,Chocolat Tentation Noir Gourmand Amandes,Aiguebelle,,"France,Maroc,en:morocco",2024-09-30,12.82,
399,REC-561962,10725,Noir amandes entières,"Côte d'or,Mondelez",180 g,"France,Morocco",2024-06-11,10.09,180.0
401,REC-724820,12941,Raffaello - Confetteria - Kokos & Mandelcreme,Ferrero,90 g,"Bulgaria,Francia,Alemania,Marruecos,Rumania,Reino Unido",2025-09-21,24.36,90.0
402,REC-449605,10319,Chocolate Chip Oat Biscuit Breaks,Nairn’s,160 g,"Czech Republic,Portugal,United Kingdom",2025-02-17,19.59,160.0
403,REC-949874,10721,Milk Chocolate Nut,fin CARRE,100,"Bulgaria,France,Germany",2025-09-20,18.32,100.0
404,REC-859685,8583,Lindt Excellence Dark Orange Intense,Lindt,100 g,"ประเทศออสเตรีย,ประเทศเบลเยียม,ประเทศโบลิเวีย,สาธารณรัฐเช็ก,ประเทศเดนมาร์ก,ประเทศเอสโตเนีย,ประเทศฝรั่งเศส,ประเทศฮังการี,ประเทศอิตาลี,ประเทศโมร็อกโก,ประเทศเนเธอร์แลนด์,ประเทศโปแลนด์,ประเทศสเปน,ประเทศสวิตเซอร์แลนด์,ประเทศไทย (Thai),สหราชอาณาจักร",2024-03-05,17.95,100.0
406,REC-157991,9251,Brioche tranchée nature ss additif,Harrys,680 g,France,2026-01-30,18.51,680.0
407,REC-441880,13367,Pringles,Pringles,175 g,Frankrijk,2025-04-23,14.67,175.0
408,REC-220764,12019,Tortilla chips,Tesco,200g,"Isle of Man, en:united-kingdom",2024-07-24,23.48,200.0
409,REC-315928,9950,Mints,"J.D. Gross, Lidl",,"Germany,France,Finland,Spain,Bulgaria,Lithuania,Czech Republic",2024-06-21,4.56,
410,REC-401196,13993,Pains au chocolat,Pasquier,,France,2025-06-04,13.16,
411,REC-274859,11967,Chèvre piment d'Espelette,Bret's,125 g,"France, en:morocco",2024-07-22,3.98,125.0
412,REC-487510,11203,Raffaello,Ferrero,230g,"Austria, Belgium, Bulgaria, France, Germany, Hungary, Poland, Romania, Switzerland, United Kingdom, en:latvia",2024-08-25,5.63,230.0
413,REC-259397,12550,Mature Cheddar & Chive,Tyrell's,,"France, Germany, Réunion, en:united-kingdom",2025-10-16,24.99,
414,REC-289254,13814,raw fruit & nut bar,nakd,35 g,Royaume-Uni,2025-11-07,22.45,35.0
415,REC-758050,13025,Oven Baked Sweet Potato Fries,Strong Roots,,"France,United Kingdom",2024-04-24,13.78,
416,REC-830455,7199,NESTLÉ DESSERT 70% Absolu 170g,"Nestlé,Nestlé Dessert,Tablettes",170 g,"France,La Réunion",2025-11-24,2.61,170.0
417,REC-675513,12219,Tosta Rica,Cuétara,570 g,"France,Morocco,Spain",2025-05-17,3.4,570.0
418,REC-894378,9551,Crunchy canadian maple syrup,Nature Valley,210 gram,"Francia,España,Reino Unido",2025-11-30,15.06,210.0
419,REC-712691,12721,Bio crackers,Lidl,200 g,Frankrijk,2025-01-22,22.68,200.0
420,REC-741000,9144,McVities Rich Tea Biscuits,McVitie's,300 g,"United Kingdom, en:ireland",2024-03-01,22.32,300.0
421,REC-253952,13821,Baiocchi nocciola snack mb,"Barilla, Mulino Bianco",336 g,"France,Italie",2024-03-29,3.79,336.0
